bigram,repetation,polarity,sentiment
cases positivity,1,0.0,neutral
rate dips,1,0.0,neutral
dips n,1,0.0,neutral
assamcovidupdate assam,1,0.0,neutral
covid remote,1,-0.1,negative
remote pair,1,-0.1,negative
pair programming,1,0.0,neutral
programming become,1,0.0,neutral
important learn,1,0.4,positive
happybirthdaymodiji n,1,0.0,neutral
n busy,1,0.1,positive
busy centralvista,1,0.1,positive
centralvista quad,1,0.0,neutral
quad afghanistan,1,0.0,neutral
afghanistan telecomsector,1,0.0,neutral
telecomsector around,1,0.0,neutral
around covid,1,0.0,neutral
n coronavirus,1,0.0,neutral
coronavirus coronasecondwave,1,0.0,neutral
coronasecondwave covid,1,0.0,neutral
covid coronapandemic,1,0.0,neutral
weekend arrived,1,0.0,neutral
arrived f,1,0.0,neutral
f enjoy,1,0.4,positive
enjoy savings,1,0.4,positive
savings f,1,0.0,neutral
n ninstall,1,0.0,neutral
ninstall saveonbills,1,0.0,neutral
saveonbills n,1,0.0,neutral
n coranavirus,1,0.0,neutral
home f,1,0.0,neutral
f stay,1,0.0,neutral
safe f,1,0.5,positive
f nget,1,0.0,neutral
nget pills,1,0.0,neutral
pills f,1,0.0,neutral
f delivered,1,0.0,neutral
delivered right,1,0.2857142857142857,positive
right doorstep,1,0.2857142857142857,positive
doorstep f,1,0.0,neutral
f nshop,1,0.0,neutral
india creates,1,0.0,neutral
creates world,1,0.0,neutral
record covid,1,0.0,neutral
day indiablooms,1,0.0,neutral
news man,1,0.0,neutral
latest vaccination,1,0.5,positive
vaccination count,1,0.0,neutral
count today,1,0.0,neutral
n clock,1,0.0,neutral
clock cowin,1,0.0,neutral
cowin latestvaccination,1,0.0,neutral
latestvaccination covid,1,0.0,neutral
sudden travel,1,0.0,neutral
travel plan,1,0.0,neutral
plan nchoose,1,0.0,neutral
nchoose rail,1,0.0,neutral
rail ntry,1,0.0,neutral
ntry booking,1,0.0,neutral
booking ticket,1,0.0,neutral
ticket nrail,1,0.0,neutral
nrail ticket,1,0.0,neutral
ticket available,1,0.4,positive
available train,1,0.4,positive
train depar,1,0.0,neutral
vaccines best,1,1.0,positive
best hope,1,1.0,positive
hope end,1,0.0,neutral
end pandemic,1,0.0,neutral
pandemic navajo,1,0.0,neutral
navajo nation,1,0.0,neutral
nation covid,1,0.0,neutral
cases reach,1,0.0,neutral
reach september,1,0.0,neutral
union minister,1,0.0,neutral
minister launches,1,0.0,neutral
launches countrywide,1,0.0,neutral
countrywide free,1,0.4,positive
free telemedicine,1,0.4,positive
telemedicine consultation,1,0.0,neutral
consultation cum,1,0.0,neutral
cum drugs,1,0.0,neutral
drugs facility,1,0.0,neutral
facility jigyasa,1,0.0,neutral
jigyasa n,1,0.0,neutral
f govt,1,0.0,neutral
govt e,1,0.0,neutral
e en,1,0.0,neutral
outreach covid,1,0.0,neutral
vaccination programmes,1,0.0,neutral
programmes private,1,0.0,neutral
private hospitals,1,0.0,neutral
hospitals significantly,1,0.375,positive
significantly reduced,1,0.375,positive
reduced past,1,-0.25,negative
past two,1,-0.25,negative
two mon,1,0.0,neutral
main themes,1,0.16666666666666666,positive
themes declaration,1,0.0,neutral
declaration health,1,0.0,neutral
health recovery,1,0.0,neutral
recovery covid,1,0.0,neutral
pandemic sustainable,1,0.0,neutral
sustainable development,1,0.0,neutral
development en,1,0.0,neutral
staying indoors,1,0.0,neutral
indoors best,1,1.0,positive
way stay,1,0.0,neutral
covid spend,1,0.0,neutral
spend time,1,0.0,neutral
time family,1,0.0,neutral
family stay,1,0.0,neutral
stay away,1,0.0,neutral
away ety,1,0.0,neutral
ety amp,1,0.0,neutral
day setting,1,0.0,neutral
record prime,1,0.0,neutral
minister modi,1,0.0,neutral
modi birth,1,0.0,neutral
cases coronavirus,1,0.0,neutral
coronavirus mumbai,1,0.0,neutral
mumbai friday,1,0.0,neutral
friday september,1,0.0,neutral
frictions world,1,0.0,neutral
world economy,1,0.0,neutral
economy covid,1,0.0,neutral
covid shift,1,0.0,neutral
shift thinking,1,0.0,neutral
thinking monetary,1,0.0,neutral
monetary fiscal,1,0.0,neutral
fiscal policy,1,0.0,neutral
policy bode,1,0.0,neutral
bode new,1,0.13636363636363635,positive
new era,1,0.13636363636363635,positive
cases tick,1,0.0,neutral
tick vaccination,1,0.0,neutral
vaccination rate,1,0.0,neutral
rate surges,1,0.0,neutral
surges n,1,0.0,neutral
n nlive,1,0.0,neutral
nlive blog,1,0.0,neutral
italy motor,1,0.0,neutral
motor gasoline,1,0.0,neutral
gasoline transport,1,0.0,neutral
transport diesel,1,0.0,neutral
diesel diesel,1,0.0,neutral
diesel gasoil,1,0.0,neutral
gasoil sales,1,0.0,neutral
sales rose,1,0.6,positive
rose pre,1,0.6,positive
pre pandemic,1,0.0,neutral
pandemic levels,1,0.0,neutral
levels august,1,0.0,neutral
august accor,1,0.0,neutral
india abl,1,0.0,neutral
abl help,1,0.0,neutral
help many,1,0.5,positive
many nations,1,0.5,positive
nations vaccines,1,0.0,neutral
vaccines remedsivir,1,0.0,neutral
remedsivir drugs,1,0.0,neutral
drugs related,1,0.0,neutral
related covid,1,0.0,neutral
covid many,1,0.5,positive
founder amp,1,0.0,neutral
amp ceo,1,0.0,neutral
ceo says,1,0.0,neutral
says witnessed,1,0.0,neutral
witnessed times,1,0.0,neutral
times jump,1,0.0,neutral
jump online,1,0.0,neutral
online traffic,1,0.0,neutral
traffic first,1,0.25,positive
watching increasing,1,0.0,neutral
increasing vaccination,1,0.0,neutral
vaccination today,1,0.0,neutral
today counter,1,0.0,neutral
counter cowin,1,0.0,neutral
dashboard really,1,0.2,positive
really giving,1,0.2,positive
giving joy,1,0.8,positive
joy ev,1,0.8,positive
far administered,1,0.1,positive
administered vaccine,1,0.0,neutral
doses per,1,0.0,neutral
cent total,1,0.0,neutral
total caseload,1,0.0,neutral
mask integrated,1,0.0,neutral
integrated fresh,1,0.3,positive
fresh air,1,0.3,positive
air fan,1,0.0,neutral
fan sounds,1,0.0,neutral
sounds interesting,1,0.5,positive
interesting premium,1,0.5,positive
premium technology,1,0.0,neutral
technology maskup,1,0.0,neutral
love loved,1,0.6,positive
ones wear,1,0.0,neutral
mask public,1,0.0,neutral
public wear,1,0.0,neutral
wear office,1,0.0,neutral
office love,1,0.5,positive
love colleagues,1,0.5,positive
colleagues wearamask,1,0.0,neutral
wearamask yearsofeeztail,1,0.0,neutral
valuations indian,1,0.0,neutral
indian amp,1,0.0,neutral
amp ites,1,0.0,neutral
ites firms,1,0.0,neutral
firms reach,1,0.0,neutral
reach five,1,0.0,neutral
five year,1,0.0,neutral
year high,1,0.16,positive
high usd,1,0.16,positive
usd million,1,0.0,neutral
million inc,1,0.0,neutral
inc transaction,1,0.0,neutral
transaction valu,1,0.0,neutral
reported great,1,0.8,positive
great decline,1,0.8,positive
decline various,1,0.0,neutral
various kinds,1,0.0,neutral
kinds respiratory,1,0.0,neutral
respiratory diseases,1,0.0,neutral
diseases e,1,0.0,neutral
e luding,1,0.0,neutral
luding covid,1,0.0,neutral
covid people,1,0.0,neutral
doses covidvaccine,1,0.0,neutral
covidvaccine far,1,0.1,positive
nationwidevaccinationdrive n,1,0.0,neutral
according estimates,1,0.0,neutral
estimates covid,1,0.0,neutral
pandemic impacted,1,0.0,neutral
impacted msme,1,0.0,neutral
msme earnings,1,0.0,neutral
earnings per,1,0.0,neutral
cent main,1,0.16666666666666666,positive
main problem,1,0.16666666666666666,positive
problem fa,1,0.0,neutral
living unprecedented,1,0.6,positive
unprecedented times,1,0.6,positive
times okay,1,0.5,positive
okay feel,1,0.5,positive
feel confused,1,-0.4,negative
confused due,1,-0.2625,negative
due speculations,1,-0.125,negative
speculations rumors,1,0.0,neutral
rumors around,1,0.0,neutral
reports coming,1,0.0,neutral
coming players,1,0.0,neutral
players tested,1,0.0,neutral
covid ndon,1,0.0,neutral
ndon think,1,0.0,neutral
think pakvnz,1,0.0,neutral
pakvnz series,1,0.0,neutral
series c,1,0.0,neutral
post pandemic,1,0.0,neutral
pandemic world,1,0.0,neutral
world mask,1,0.0,neutral
mask become,1,0.0,neutral
important accessory,1,0.4,positive
accessory cum,1,0.0,neutral
cum necessity,1,0.0,neutral
necessity safety,1,0.0,neutral
safety festive,1,0.0,neutral
lockdown fun,1,0.3,positive
fun games,1,0.3,positive
games beginning,1,0.0,neutral
beginning eventually,1,0.0,neutral
eventually started,1,0.0,neutral
started getting,1,0.0,neutral
getting nerves,1,0.0,neutral
nerves ncomment,1,0.0,neutral
ncomment tel,1,0.0,neutral
f cumulative,1,0.0,neutral
cumulative vaccination,1,0.0,neutral
vaccination coverage,1,0.0,neutral
coverage near,1,0.1,positive
near crore,1,0.1,positive
india breaks,1,0.0,neutral
breaks single,1,-0.07142857142857142,negative
record cro,1,0.0,neutral
let help,1,0.0,neutral
help keep,1,0.0,neutral
keep drinking,1,0.0,neutral
drinking water,1,0.0,neutral
water safe,1,0.5,positive
e world,1,0.0,neutral
world water,1,0.0,neutral
water monitoring,1,0.0,neutral
monitoring day,1,0.0,neutral
c comment,1,0.0,neutral
comment answer,1,0.0,neutral
ready variant,1,0.2,positive
variant covid,1,0.0,neutral
covid nget,1,0.0,neutral
nget le,1,0.0,neutral
le fe,1,0.0,neutral
fe uv,1,0.0,neutral
uv disinfection,1,0.0,neutral
disinfection lamp,1,0.0,neutral
lamp sterilize,1,0.0,neutral
sterilize living,1,0.0,neutral
living space,1,0.0,neutral
space safeguard,1,0.0,neutral
community mask,1,0.0,neutral
wearing reduce,1,0.0,neutral
reduce covid,1,0.0,neutral
covid spreading,1,0.0,neutral
spreading first,1,0.25,positive
first kind,1,0.425,positive
kind large,1,0.40714285714285714,positive
large rct,1,0.21428571428571427,positive
rct found,1,0.0,neutral
found bang,1,0.0,neutral
pune new,1,0.13636363636363635,positive
deaths wearamask,1,0.0,neutral
vaccination amp,1,0.0,neutral
amp still,1,0.0,neutral
still hours,1,0.0,neutral
hours go,1,0.0,neutral
go india,1,0.0,neutral
india best,1,1.0,positive
best amp,1,1.0,positive
amp rest,1,0.0,neutral
rest world,1,0.0,neutral
world follows,1,0.0,neutral
see f,1,0.0,neutral
f nwhere,1,0.0,neutral
nwhere advanced,1,0.4,positive
advanced countries,1,0.4,positive
countries nit,1,0.0,neutral
nit massive,1,0.0,neutral
massive nmeanwhile,1,0.0,neutral
nmeanwhile haters,1,0.0,neutral
haters n,1,0.0,neutral
n vaccine,1,0.0,neutral
vaccine shorta,1,0.0,neutral
around new,1,0.13636363636363635,positive
new paediatric,1,0.13636363636363635,positive
paediatric intensive,1,0.0,neutral
intensive care,1,0.0,neutral
care unit,1,0.0,neutral
unit beds,1,0.0,neutral
beds health,1,0.0,neutral
health department,1,0.0,neutral
department sanctioned,1,0.0,neutral
sanctioned combat,1,0.0,neutral
combat pro,1,0.0,neutral
still need,1,0.0,neutral
need wear,1,0.0,neutral
vaccine e,1,0.0,neutral
wearing say,1,0.0,neutral
uttarakhand specialist,1,0.0,neutral
specialist govt,1,0.0,neutral
govt doctors,1,0.0,neutral
doctors available,1,0.4,positive
available serve,1,0.4,positive
serve million,1,0.0,neutral
million population,1,0.0,neutral
population across,1,0.0,neutral
across dis,1,0.0,neutral
birthday narendramodi,1,0.0,neutral
narendramodi happybirthdaymodiji,1,0.0,neutral
happybirthdaymodiji vaccinationdrive,1,0.0,neutral
vaccinationdrive largestvaccinationdrive,1,0.0,neutral
largestvaccinationdrive vaccinemandate,1,0.0,neutral
always keep,1,0.0,neutral
keep skin,1,0.0,neutral
skin clean,1,0.3666666666666667,positive
clean using,1,0.3666666666666667,positive
using seer,1,0.0,neutral
seer secrets,1,0.0,neutral
secrets age,1,0.0,neutral
age defying,1,0.0,neutral
defying contouring,1,0.0,neutral
contouring masque,1,0.0,neutral
masque n,1,0.0,neutral
n nbuy,1,0.0,neutral
diagnosis early,1,0.1,positive
early onset,1,0.1,positive
onset alzheimersdisease,1,0.0,neutral
alzheimersdisease life,1,0.0,neutral
life changing,1,0.0,neutral
changing corinne,1,0.0,neutral
corinne mike,1,0.0,neutral
mike devoted,1,0.0,neutral
devoted caregiver,1,0.0,neutral
better vaccinating,1,0.5,positive
vaccinating crore,1,0.0,neutral
day nvaccinating,1,0.0,neutral
nvaccinating crore,1,0.0,neutral
day nkudos,1,0.0,neutral
nkudos everyo,1,0.0,neutral
called social,1,0.03333333333333333,positive
social distancing,1,0.03333333333333333,positive
distancing funny,1,0.25,positive
funny n,1,0.25,positive
n socialdistancing,1,0.0,neutral
socialdistancing n,1,0.0,neutral
n coronasituation,1,0.0,neutral
coronasituation n,1,0.0,neutral
corona n,1,0.0,neutral
n staysafe,1,0.0,neutral
russia seeks,1,0.0,neutral
seeks govt,1,0.0,neutral
govt nod,1,0.0,neutral
nod e,1,0.0,neutral
e ort,1,0.0,neutral
ort sputnik,1,0.0,neutral
sputnik light,1,0.4,positive
light covid,1,0.4,positive
vaccine manufactured,1,0.0,neutral
manufactured india,1,0.0,neutral
india hetero,1,0.0,neutral
hetero biopharma,1,0.0,neutral
th mask,1,0.0,neutral
n norder,1,0.0,neutral
norder filled,1,0.4,positive
filled pump,1,0.4,positive
pump n,1,0.0,neutral
n ndeal,1,0.0,neutral
ndeal n,1,0.0,neutral
coin posted,1,0.0,neutral
posted n,1,0.0,neutral
kar x,1,0.0,neutral
x n,1,0.0,neutral
n nrest,1,0.0,neutral
nrest buying,1,0.0,neutral
buying done,1,0.0,neutral
uttarakhand government,1,0.0,neutral
government decided,1,0.0,neutral
decided reopen,1,0.0,neutral
reopen primary,1,0.4,positive
primary schools,1,0.4,positive
schools september,1,0.0,neutral
september read,1,0.0,neutral
read n,1,0.0,neutral
n schoolsreopen,1,0.0,neutral
modi govt,1,0.0,neutral
govt mis,1,0.0,neutral
mis management,1,0.0,neutral
management led,1,0.0,neutral
led lakhs,1,0.0,neutral
lakhs covid,1,0.0,neutral
covid deaths,1,0.0,neutral
n bjp,1,0.0,neutral
bjp govt,1,0.0,neutral
govt responsible,1,0.2,positive
n nwith,1,0.0,neutral
nwith changing,1,0.0,neutral
changing times,1,0.0,neutral
times new,1,0.13636363636363635,positive
new tools,1,0.13636363636363635,positive
tools make,1,0.0,neutral
make way,1,0.0,neutral
way toolset,1,0.0,neutral
toolset whether,1,0.0,neutral
whether want,1,0.0,neutral
want n,1,0.0,neutral
n nnowadays,1,0.0,neutral
nnowadays yo,1,0.0,neutral
take easy,1,0.43333333333333335,positive
easy online,1,0.43333333333333335,positive
online survey,1,0.0,neutral
survey today,1,0.0,neutral
today earn,1,0.0,neutral
earn points,1,0.0,neutral
points n,1,0.0,neutral
n njoin,1,0.0,neutral
njoin us,1,0.0,neutral
lakh covid,1,0.0,neutral
administered country,1,0.0,neutral
country far,1,0.1,positive
reopen schools,1,0.0,neutral
schools november,1,0.0,neutral
november school,1,0.0,neutral
school based,1,0.0,neutral
based classes,1,0.0,neutral
classes standards,1,0.0,neutral
standards primary,1,0.4,positive
primary section,1,0.4,positive
student bodies,1,0.0,neutral
bodies united,1,0.0,neutral
united say,1,0.0,neutral
say higher,1,0.25,positive
higher learning,1,0.25,positive
learning institutions,1,0.0,neutral
institutions compelling,1,0.3,positive
compelling students,1,0.3,positive
students vaccinate,1,0.0,neutral
vaccinate covid,1,0.0,neutral
covid nplease,1,0.0,neutral
nplease watch,1,0.0,neutral
watch graph,1,0.0,neutral
graph worlds,1,0.0,neutral
worlds best,1,1.0,positive
best health,1,1.0,positive
health infrastructure,1,0.0,neutral
infrastructure world,1,0.0,neutral
world us,1,0.0,neutral
us n,1,0.0,neutral
n nwhere,1,0.0,neutral
nwhere people,1,0.0,neutral
nread latest,1,0.5,positive
latest news,1,0.5,positive
news updates,1,0.0,neutral
per unionhealthministry,1,0.0,neutral
unionhealthministry n,1,0.0,neutral
n nac,1,0.0,neutral
new video,1,0.13636363636363635,positive
n npart,1,0.0,neutral
npart ii,1,0.0,neutral
ii rewards,1,0.0,neutral
rewards recognition,1,0.0,neutral
recognition june,1,0.0,neutral
june july,1,0.0,neutral
july dhamaka,1,0.0,neutral
dhamaka rewards,1,0.0,neutral
rewards virtual,1,0.0,neutral
virtual panel,1,0.0,neutral
panel discus,1,0.0,neutral
introducing leadercath,1,0.0,neutral
leadercath reliable,1,0.0,neutral
reliable amp,1,0.0,neutral
safe catheter,1,0.5,positive
catheter radial,1,0.0,neutral
radial arterial,1,0.0,neutral
arterial access,1,0.0,neutral
access placed,1,0.0,neutral
placed using,1,0.0,neutral
using seldinger,1,0.0,neutral
seldinger te,1,0.0,neutral
proud f,1,0.8,positive
crore day,1,0.0,neutral
n largestvaccinedrive,1,0.0,neutral
cowin n,1,0.0,neutral
f world,1,0.0,neutral
world week,1,0.0,neutral
week weekly,1,0.0,neutral
weekly round,1,-0.2,negative
round top,1,0.15,positive
top stories,1,0.5,positive
stories week,1,0.0,neutral
n npresented,1,0.0,neutral
npresented n,1,0.0,neutral
cowin added,1,0.0,neutral
added ticker,1,0.0,neutral
ticker show,1,0.0,neutral
show vaccinations,1,0.0,neutral
vaccinations nhappening,1,0.0,neutral
nhappening near,1,0.1,positive
near real,1,0.15000000000000002,positive
real time,1,0.2,positive
time already,1,0.0,neutral
already crore,1,0.0,neutral
crore pm,1,0.0,neutral
pm nwe,1,0.0,neutral
nwe cu,1,0.0,neutral
cases fatalities,1,0.0,neutral
fatalities according,1,0.0,neutral
according latest,1,0.5,positive
latest updat,1,0.5,positive
day great,1,0.8,positive
great achivement,1,0.8,positive
achivement milestone,1,0.0,neutral
milestone world,1,0.0,neutral
record congrats,1,0.0,neutral
congrats team,1,0.0,neutral
team india,1,0.0,neutral
today done,1,0.0,neutral
done first,1,0.25,positive
dose vaccine,1,0.0,neutral
vaccine happy,1,0.8,positive
happy first,1,0.525,positive
dose cova,1,0.0,neutral
cova n,1,0.0,neutral
covid firstdose,1,0.0,neutral
firstdose f,1,0.0,neutral
f th,1,0.0,neutral
state wise,1,0.7,positive
wise status,1,0.7,positive
status second,1,0.0,neutral
dose vaccination,1,0.0,neutral
n diu,1,0.0,neutral
diu covid,1,0.0,neutral
assam assam,1,0.0,neutral
assam logs,1,0.0,neutral
assamcovidupdate n,1,0.0,neutral
n assam,1,0.0,neutral
assam mahanta,1,0.0,neutral
puducherry witnesses,1,0.0,neutral
witnesses new,1,0.13636363636363635,positive
recoveries fatality,1,0.0,neutral
fatality last,1,0.0,neutral
f hospitalise,1,0.0,neutral
india touring,1,0.0,neutral
touring new,1,0.13636363636363635,positive
